CustomerID;Title;FirstName;MiddleName;LastName;Suffix;AddressLine1;AddressLine2;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText;Today;Age;age groups
23460;NULL;Javier;W;Ramos;NULL;3455 Southbrook Dr.;NULL;Ballard;Washington;United States;98107;533-555-0161;31392;Partial College;Skilled Manual;M;S;0;1;0;0;61670;6/03/2017;0;55.3;NO;14/09/2024;39;30-39
16146;NULL;Jacquelyn;NULL;Saunders;NULL;1694 All Dr.;NULL;Bellingham;Washington;United States;98225;574-555-0154;28907;Graduate Degree;Professional;F;M;1;1;1;2;128309;6/03/2017;1;55.24;YES;14/09/2024;46;40-59
24470;NULL;Clarence;L;Lal;NULL;7000 Hawes Street;NULL;Springwood;New South Wales;Australia;2777;1 (11) 500 555-0124;31209;Bachelors;Manual;M;M;0;1;1;2;31908;6/03/2017;1;47.62;YES;14/09/2024;39;30-39
18683;NULL;Robert;T;Walker;NULL;6489 Kentucky Drive;NULL;Santa Cruz;California;United States;95062;878-555-0163;34204;Graduate Degree;Professional;M;M;1;2;0;0;138619;6/03/2017;0;52.34;NO;14/09/2024;31;30-39
25463;NULL;Miguel;NULL;Robinson;NULL;215, avenue de la Gare;NULL;Saint Germain en Laye;Yveline;France;78100;1 (11) 500 555-0136;31468;High School;Skilled Manual;M;S;0;0;0;0;58630;6/03/2017;1;53.96;YES;14/09/2024;39;30-39
19095;NULL;Meredith;M;Martinez;NULL;4734 Sycamore Court;NULL;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0199;34280;High School;Skilled Manual;F;S;0;2;0;0;60812;6/03/2017;1;51.26;YES;14/09/2024;31;30-39
15119;NULL;Johnny;NULL;Tang;NULL;1873 Lyon Circle;NULL;London;England;United Kingdom;W1X3SE;1 (11) 500 555-0113;24752;Partial High School;Manual;M;M;1;1;2;2;26327;6/03/2017;0;47.17;NO;14/09/2024;57;40-59
12084;NULL;Aidan;O;Perry;NULL;4772 Ravenwood;NULL;Milwaukie;Oregon;United States;97222;932-555-0175;24691;Bachelors;Manual;M;M;1;1;1;2;32032;6/03/2017;0;47.85;NO;14/09/2024;57;40-59
21232;NULL;Levi;G;Garcia;NULL;8291 Serpentine;NULL;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0129;25364;High School;Manual;M;M;1;0;0;2;28690;6/03/2017;0;53.56;NO;14/09/2024;55;40-59
22425;NULL;Roy;NULL;Sullivan;NULL;22, rue Jean Mermoz;NULL;Verrieres Le Buisson;Essonne;France;91370;1 (11) 500 555-0169;28770;Partial College;Skilled Manual;M;S;0;1;0;0;53296;6/03/2017;1;55.66;YES;14/09/2024;46;40-59
27856;NULL;Bonnie;W;Tang;NULL;7744 Lacorso Drive;NULL;Runcorn;England;United Kingdom;TY31;1 (11) 500 555-0187;22295;Bachelors;Skilled Manual;F;M;1;2;1;2;57633;6/03/2017;1;51.99;YES;14/09/2024;64;60+
19197;NULL;Briana;M;Sandoval;NULL;R?§uscherweg 292;NULL;Frankfurt am Main;Saarland;Germany;60061;1 (11) 500 555-0127;33194;Partial College;Clerical;F;S;0;3;0;0;85130;6/03/2017;1;54.14;YES;14/09/2024;34;30-39
12021;NULL;Deborah;NULL;Yuan;NULL;6641 Morgan Territory Rd.;NULL;Springwood;New South Wales;Australia;2777;1 (11) 500 555-0172;24151;High School;Skilled Manual;F;S;1;2;0;1;51280;6/03/2017;0;51.3;NO;14/09/2024;59;40-59
15818;NULL;Stanley;NULL;Perez;NULL;2279 Pineview Lane;NULL;Bellingham;Washington;United States;98225;737-555-0171;35265;High School;Skilled Manual;M;M;0;1;0;0;52611;6/03/2017;0;48.29;NO;14/09/2024;28;24 -29
27429;NULL;Stephanie;A;Ward;NULL;6928 Woodland Drive;NULL;Westminster;British Columbia;Canada;V3L 1E7;982-555-0151;25588;Partial High School;Skilled Manual;F;S;1;1;0;0;55613;6/03/2017;0;49.76;NO;14/09/2024;55;40-59
15815;NULL;Nicole;N;Price;NULL;4946 Abbey Court;NULL;Langford;British Columbia;Canada;V9;813-555-0150;34724;High School;Skilled Manual;F;S;0;1;0;0;52346;6/03/2017;0;49.86;NO;14/09/2024;30;30-39
19421;NULL;Jay;NULL;Rana;NULL;2, rue Pierre-Demoulin;NULL;Lille;Nord;France;59000;1 (11) 500 555-0186;33125;High School;Skilled Manual;M;S;0;1;0;0;51463;6/03/2017;1;48.97;YES;14/09/2024;34;30-39
25797;NULL;Max;L;Torres;NULL;5, rue des Vendangeurs;NULL;Roubaix;Nord;France;59100;1 (11) 500 555-0117;26245;High School;Clerical;M;M;1;2;1;1;79619;6/03/2017;1;52.61;YES;14/09/2024;53;40-59
15654;NULL;Levi;NULL;Fernandez;NULL;9193, place du Tertre;NULL;Paris;Seine (Paris);France;75012;1 (11) 500 555-0172;29292;High School;Manual;M;S;0;0;0;0;34152;6/03/2017;1;53.63;YES;14/09/2024;45;40-59
11236;NULL;Jeremy;NULL;Butler;NULL;8811 The Trees Dr.;NULL;Bellingham;Washington;United States;98225;980-555-0117;26363;Partial College;Skilled Manual;M;S;1;0;0;0;61919;6/03/2017;1;49.34;YES;14/09/2024;53;40-59
20414;NULL;Amanda;M;Bailey;NULL;4915 Pear Dr.;NULL;Newport Beach;California;United States;92625;241-555-0141;35392;Partial College;Manual;F;M;0;0;0;0;27064;6/03/2017;0;45.58;NO;14/09/2024;28;24 -29
24683;NULL;Shannon;NULL;Alonso;NULL;9600 Sweeney Road;NULL;Burlingame;California;United States;94010;838-555-0182;26072;Partial College;Skilled Manual;M;M;1;0;1;2;51978;6/03/2017;1;58.6;YES;14/09/2024;53;40-59
15219;NULL;Clayton;A;Chen;NULL;3977 Strasbourg Lane;NULL;Findon;South Australia;Australia;5023;1 (11) 500 555-0144;31100;Bachelors;Professional;M;S;1;1;0;0;132412;6/03/2017;0;54.39;NO;14/09/2024;40;40-59
15484;NULL;Samuel;L;Henderson;NULL;9414 Pampered Ct;NULL;West Covina;California;United States;91791;601-555-0167;33409;Graduate Degree;Clerical;M;M;1;3;1;2;86042;6/03/2017;1;52.67;YES;14/09/2024;33;30-39
16371;NULL;Caleb;S;Diaz;NULL;5238 MountainAire Parkway;NULL;Concord;California;United States;94519;604-555-0176;27833;Partial College;Skilled Manual;M;M;1;1;2;2;57382;6/03/2017;1;57.84;YES;14/09/2024;49;40-59
17827;NULL;Maria;D;Coleman;NULL;689, rue Maillard;NULL;Versailles;Yveline;France;78000;1 (11) 500 555-0161;36481;High School;Manual;F;S;0;1;0;0;27892;6/03/2017;0;48.07;NO;14/09/2024;25;24 -29
16633;NULL;Kelli;E;Becker;NULL;6006 Hackamore Lane;NULL;Seaford;Victoria;Australia;3198;1 (11) 500 555-0114;33598;High School;Clerical;F;M;1;1;0;1;84255;6/03/2017;0;50.32;NO;14/09/2024;33;30-39
24960;NULL;Brianna;NULL;Gray;NULL;1107 La Corte Bonita;NULL;Cliffside;British Columbia;Canada;V8Y 1L1;795-555-0174;24146;Bachelors;Skilled Manual;F;S;1;1;1;1;60412;6/03/2017;0;51.1;NO;14/09/2024;59;40-59
18096;NULL;Ariana;R;Kelly;NULL;6404 West Slough Rd;NULL;Beverly Hills;California;United States;90210;366-555-0128;25264;Bachelors;Clerical;F;M;1;1;1;1;85036;6/03/2017;0;51.81;NO;14/09/2024;56;40-59
21922;NULL;Bailey;L;Ward;NULL;1796 Hamlet;NULL;Torrance;California;United States;90505;643-555-0165;29913;Partial College;Manual;F;M;1;0;0;2;25510;6/03/2017;0;44.7;NO;14/09/2024;43;40-59
11301;NULL;Cameron;L;Rodriguez;NULL;1217 Mariposa;NULL;Ballard;Washington;United States;98107;727-555-0119;29381;Partial College;Clerical;M;M;1;3;0;1;86755;6/03/2017;0;52.35;NO;14/09/2024;44;40-59
17342;NULL;William;NULL;Jones;NULL;422 Quartermaster;NULL;Everett;Washington;United States;98201;323-555-0126;35942;Partial High School;Manual;M;S;0;1;0;0;32058;6/03/2017;0;49.66;NO;14/09/2024;26;24 -29
12934;NULL;Jason;A;Foster;NULL;1472 South Creek Drive;NULL;Lincoln Acres;California;United States;91950;779-555-0194;32824;Graduate Degree;Management;M;S;0;1;0;0;105666;6/03/2017;0;53.39;NO;14/09/2024;35;30-39
14955;NULL;Jorge;A;Xu;NULL;3469 Gill Ct.;NULL;Oxford;England;United Kingdom;OX14 4SE;1 (11) 500 555-0159;30378;High School;Skilled Manual;M;M;1;1;1;1;59208;6/03/2017;1;50.07;YES;14/09/2024;42;40-59
13532;NULL;Melody;V;Gill;NULL;Am Kreuz 475;NULL;Poing;Saarland;Germany;66041;1 (11) 500 555-0112;29692;Graduate Degree;Professional;F;M;1;2;1;2;137762;6/03/2017;1;54.35;YES;14/09/2024;43;40-59
18731;NULL;Brett;E;Malhotra;NULL;6679 Cornelius Dr;NULL;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0150;29038;Bachelors;Clerical;M;S;1;2;0;0;77022;6/03/2017;1;58.61;YES;14/09/2024;45;40-59
13865;NULL;Mariah;NULL;Foster;NULL;3794 Francine Court;NULL;Novato;California;United States;94947;381-555-0157;33778;Graduate Degree;Manual;F;M;0;0;1;2;34213;6/03/2017;1;48.62;YES;14/09/2024;32;30-39
20285;NULL;Aaron;NULL;Alexander;NULL;5021 Rio Grande Drive;NULL;Kirkland;Washington;United States;98033;548-555-0129;35359;High School;Clerical;M;M;0;3;0;0;85291;6/03/2017;1;50.85;YES;14/09/2024;28;24 -29
29450;NULL;Bradley;R;Chande;NULL;1, place de Brazaville;NULL;Colomiers;Garonne (Haute);France;31770;1 (11) 500 555-0169;22957;Partial College;Management;M;S;1;2;0;1;112345;6/03/2017;0;54.09;NO;14/09/2024;62;60+
13622;NULL;Alan;NULL;Wang;NULL;9686 Willbrook Court;NULL;Newcastle;New South Wales;Australia;2300;1 (11) 500 555-0173;34461;Partial High School;Skilled Manual;M;M;0;2;0;0;53755;6/03/2017;1;47.84;YES;14/09/2024;30;30-39
22384;NULL;Paige;A;Sanchez;NULL;Heiderweg 4982;NULL;Ingolstadt;Bayern;Germany;85049;1 (11) 500 555-0185;29856;Bachelors;Clerical;F;S;1;3;0;0;82025;6/03/2017;0;50.75;NO;14/09/2024;43;40-59
21498;NULL;Cameron;NULL;Wilson;NULL;638 Shangri-la Rd.;NULL;Coronado;California;United States;92118;510-555-0123;26059;Partial College;Management;M;M;1;2;1;2;112290;6/03/2017;1;54.51;YES;14/09/2024;53;40-59
25438;NULL;Lauren;C;Murphy;NULL;8294 El Rancho Drive;NULL;Spokane;Washington;United States;99202;783-555-0141;31345;Bachelors;Management;F;S;1;2;0;0;102128;7/03/2017;0;51.54;NO;14/09/2024;39;30-39
14521;NULL;Rodney;NULL;Romero;NULL;8055 Kiska Court;NULL;Hawthorne;Queensland;Australia;4171;1 (11) 500 555-0192;24756;High School;Skilled Manual;M;M;1;1;1;2;61597;6/03/2017;1;53.2;YES;14/09/2024;57;40-59
26944;NULL;Drew;A;Nara;NULL;9471 Laguna Circle;NULL;Milton Keynes;England;United Kingdom;MK8 8DF;1 (11) 500 555-0137;32889;High School;Skilled Manual;M;S;0;1;0;0;59582;6/03/2017;1;50.46;YES;14/09/2024;35;30-39
14471;NULL;Gabriel;R;Gonzalez;NULL;8867 Terranova Drive;NULL;San Carlos;California;United States;94070;376-555-0168;29784;Bachelors;Clerical;M;S;1;1;0;0;80920;6/03/2017;1;55.76;YES;14/09/2024;43;40-59
15499;NULL;Robert;NULL;Thomas;NULL;5619 Ida Drive;NULL;Sedro Woolley;Washington;United States;98284;160-555-0199;33231;Graduate Degree;Clerical;M;M;1;1;0;1;79390;6/03/2017;1;50.1;YES;14/09/2024;34;30-39
12222;NULL;Jenny;K;Xu;NULL;3156 Crystal Avenue;NULL;London;England;United Kingdom;SW19 3RU;1 (11) 500 555-0158;29665;Graduate Degree;Management;F;M;1;0;2;2;104553;6/03/2017;1;55.47;YES;14/09/2024;44;40-59
29335;NULL;Justin;NULL;Bryant;NULL;151 Book Ct;NULL;Seattle;Washington;United States;98104;444-555-0144;35864;Partial High School;Skilled Manual;M;S;0;1;0;0;61573;6/03/2017;0;51.31;NO;14/09/2024;27;24 -29
14145;NULL;Jessie;J;Ye;NULL;3669, rue des Pyrenees;NULL;Paris;Seine (Paris);France;75008;1 (11) 500 555-0178;28901;High School;Skilled Manual;M;S;0;1;0;0;54823;6/03/2017;1;58.6;YES;14/09/2024;46;40-59
20546;NULL;Ruth;NULL;Fernandez;NULL;7239 Green Leaf Drive;NULL;Burnaby;British Columbia;Canada;V3J 6Z3;701-555-0131;26598;High School;Skilled Manual;F;M;1;1;1;2;54580;6/03/2017;1;48.18;YES;14/09/2024;52;40-59
15540;NULL;Randall;C;Ortega;NULL;5513 Cortes;NULL;Burlingame;California;United States;94010;739-555-0117;30049;Bachelors;Skilled Manual;M;S;0;1;0;0;57992;6/03/2017;1;56.17;YES;14/09/2024;42;40-59
27549;NULL;Hunter;M;Johnson;NULL;1958 Weaver Court;NULL;Walla Walla;Washington;United States;99362;436-555-0161;29559;Partial College;Manual;M;M;1;0;0;2;31025;6/03/2017;0;55.44;NO;14/09/2024;44;40-59
12647;NULL;Colleen;N;Anand;NULL;7814 Milburn Dr.;NULL;Liverpool;England;United Kingdom;L4 4HB;1 (11) 500 555-0160;26568;Partial College;Clerical;F;M;1;3;0;2;86328;6/03/2017;0;50.59;NO;14/09/2024;52;40-59
18745;NULL;Brooke;NULL;James;NULL;6140 Scenic Drive;NULL;Rockhampton;Queensland;Australia;4700;1 (11) 500 555-0127;28416;Partial College;Clerical;F;M;1;3;1;2;82369;6/03/2017;1;50.69;YES;14/09/2024;47;40-59
22777;NULL;Tyler;NULL;Garcia;NULL;6828 Benedict Court;NULL;Edmonds;Washington;United States;98020;290-555-0179;26035;High School;Clerical;M;M;1;3;0;2;77461;6/03/2017;1;54.92;YES;14/09/2024;53;40-59
12862;NULL;Melinda;L;Ortega;NULL;2, rue Henri Gagnon;NULL;Pantin;Seine Saint Denis;France;93500;1 (11) 500 555-0128;35837;Partial College;Clerical;F;S;0;3;0;0;78000;6/03/2017;0;49.79;NO;14/09/2024;27;24 -29
11575;NULL;Jackson;NULL;Campbell;NULL;2109 Mt. Washington;NULL;Leeds;England;United Kingdom;LE18;1 (11) 500 555-0182;31158;High School;Skilled Manual;M;S;0;1;0;0;62373;6/03/2017;0;59.09;NO;14/09/2024;39;30-39
28926;NULL;Danny;M;Schmidt;NULL;1192 Tosca Way;NULL;Townsville;Queensland;Australia;4810;1 (11) 500 555-0174;35200;Bachelors;Clerical;M;S;0;1;0;0;81537;6/03/2017;0;54.49;NO;14/09/2024;28;24 -29
16256;NULL;Richard;S;Collins;NULL;5436 Via Del Verdes;NULL;Leeds;England;United Kingdom;LE18;1 (11) 500 555-0132;31975;Partial College;Management;M;M;1;3;1;2;112507;6/03/2017;1;51.16;YES;14/09/2024;37;30-39
13677;NULL;Brian;T;Albrecht;NULL;Heiderweg 4624;NULL;Saarbr?ºcken;Saarland;Germany;66001;1 (11) 500 555-0119;35882;High School;Manual;F;S;0;1;0;0;34308;6/03/2017;0;49.81;NO;14/09/2024;26;24 -29
19340;NULL;Renee;NULL;Dominguez;NULL;Haberstr 57;NULL;M?ºnster;Saarland;Germany;48001;1 (11) 500 555-0169;31458;Bachelors;Professional;F;M;1;1;1;1;138179;6/03/2017;1;55.14;YES;14/09/2024;39;30-39
16365;NULL;Jenna;W;Young;NULL;24 Jennifer Way;NULL;Oak Bay;British Columbia;Canada;V8P;296-555-0190;27594;Partial College;Clerical;F;M;1;3;1;2;84228;6/03/2017;1;51.64;YES;14/09/2024;49;40-59
22568;NULL;Autumn;NULL;Wu;NULL;Am Kreuz 4095;Verkaufsabteilung;Berlin;Saarland;Germany;14197;1 (11) 500 555-0184;20962;Graduate Degree;Management;F;S;1;0;0;1;112333;6/03/2017;0;52.79;NO;14/09/2024;67;60+
23030;NULL;Aidan;NULL;Jenkins;NULL;3023 Adria Drive;NULL;Salem;Oregon;United States;97301;162-555-0134;29747;High School;Skilled Manual;M;M;1;2;0;2;58950;6/03/2017;0;48.6;NO;14/09/2024;43;40-59
19114;NULL;Natalie;E;Richardson;NULL;6150 San Antonio;NULL;Grossmont;California;United States;91941;490-555-0137;32976;Bachelors;Skilled Manual;F;M;0;2;1;1;55848;6/03/2017;1;48.93;YES;14/09/2024;34;30-39
13877;NULL;Adam;NULL;Lal;NULL;5053 Sea Point Way;NULL;Lakewood;California;United States;90712;513-555-0110;32374;Bachelors;Skilled Manual;M;M;0;1;0;1;52432;6/03/2017;1;48.21;YES;14/09/2024;36;30-39
16367;NULL;Emily;NULL;Williams;NULL;6512 Cypress Ave;NULL;Beaverton;Oregon;United States;97005;394-555-0153;27546;Graduate Degree;Clerical;F;S;1;0;0;0;80047;6/03/2017;1;52.3;YES;14/09/2024;49;40-59
12557;NULL;Phillip;A;Lopez;NULL;100, rue Descartes;NULL;Boulogne-Billancourt;Hauts de Seine;France;92100;1 (11) 500 555-0155;22091;Bachelors;Clerical;M;M;1;2;0;2;80639;6/03/2017;0;49.77;NO;14/09/2024;64;60+
14112;NULL;Charles;W;Sanchez;NULL;9161 Napa St.;NULL;Colma;California;United States;94014;612-555-0177;33914;Partial College;Manual;M;S;0;0;0;0;35095;6/03/2017;1;48.6;YES;14/09/2024;32;30-39
20352;NULL;Melissa;NULL;Foster;NULL;8323 Rock Oak Road;NULL;Beaverton;Oregon;United States;97005;341-555-0182;27524;High School;Skilled Manual;F;M;1;1;2;2;53442;6/03/2017;1;51.8;YES;14/09/2024;49;40-59
21691;NULL;Brandon;S;Martin;NULL;8921 Villageoaks Dr.;NULL;Oak Bay;British Columbia;Canada;V8P;251-555-0144;31657;Graduate Degree;Professional;M;S;1;2;0;0;131924;6/03/2017;1;57.03;YES;14/09/2024;38;30-39
19176;NULL;Ebony;B;Vazquez;NULL;Zimmerstr 311;NULL;Frankfurt;Hessen;Germany;60323;1 (11) 500 555-0155;33757;Partial High School;Manual;F;S;0;1;0;0;33063;6/03/2017;0;49.54;NO;14/09/2024;32;30-39
15869;NULL;Alexandra;NULL;Hall;NULL;6060 Sanford Street;NULL;Port Orchard;Washington;United States;98366;758-555-0169;33594;Graduate Degree;Professional;F;S;1;2;0;0;131257;6/03/2017;0;54.26;NO;14/09/2024;33;30-39
17595;NULL;Benjamin;L;Garcia;NULL;8333 Polk Street;NULL;Port Hammond;British Columbia;Canada;V6B 3P7;830-555-0119;31874;Bachelors;Management;M;M;1;1;0;2;110703;6/03/2017;0;51.96;NO;14/09/2024;37;30-39
20214;NULL;Trisha;V;Liu;NULL;7104 Roland Ct.;NULL;Hervey Bay;Queensland;Australia;4655;1 (11) 500 555-0131;32394;Bachelors;Clerical;F;S;0;1;0;0;78547;6/03/2017;0;50.41;NO;14/09/2024;36;30-39
25187;NULL;Sydney;L;Scott;NULL;5601 Garrow Drive;NULL;Oregon City;Oregon;United States;97045;895-555-0191;20316;Graduate Degree;Manual;F;M;1;0;0;2;26029;6/03/2017;0;45.13;NO;14/09/2024;69;60+
17391;NULL;Angela;E;Bennett;NULL;486 11th;NULL;Seattle;Washington;United States;98104;718-555-0115;30814;Partial College;Skilled Manual;F;S;0;0;0;0;51290;6/03/2017;0;48.41;NO;14/09/2024;40;40-59
18897;NULL;Russell;NULL;Black;NULL;7805 Roslyn Drive;NULL;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0117;25422;Partial High School;Skilled Manual;M;M;1;2;0;2;60962;6/03/2017;0;52.97;NO;14/09/2024;55;40-59
13109;NULL;Cheryl;NULL;Navarro;NULL;5278 White Dr;NULL;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0190;30175;Bachelors;Clerical;F;M;1;2;1;2;81465;7/03/2017;1;53.84;YES;14/09/2024;42;40-59
13001;NULL;Clarence;M;Zhang;NULL;3093 Roland Drive;NULL;Sunbury;Victoria;Australia;3429;1 (11) 500 555-0167;32757;Graduate Degree;Professional;M;S;1;2;0;0;135074;6/03/2017;1;56.09;YES;14/09/2024;35;30-39
26066;NULL;Elizabeth;NULL;Martinez;NULL;7339 Eureka Lane;NULL;Berkeley;California;United States;94704;912-555-0186;27968;Partial College;Clerical;F;M;1;1;0;2;79048;6/03/2017;1;50.61;YES;14/09/2024;48;40-59
19787;NULL;Alex;C;Hill;NULL;8390 E. 32nd Street;NULL;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0124;27939;High School;Clerical;M;S;1;2;0;0;79821;6/03/2017;1;60.33;YES;14/09/2024;48;40-59
17769;NULL;Nathan;S;Martin;NULL;Marketplatz 4624;NULL;Werne;Nordrhein-Westfalen;Germany;59368;1 (11) 500 555-0174;26617;Partial College;Clerical;M;S;1;2;0;0;82182;6/03/2017;1;60.84;YES;14/09/2024;52;40-59
21208;NULL;Olivia;NULL;Griffin;NULL;8669 Rotherham Dr.;NULL;Sunbury;Victoria;Australia;3429;1 (11) 500 555-0181;19150;Partial College;Skilled Manual;F;S;1;1;0;1;61806;6/03/2017;0;50.56;NO;14/09/2024;72;60+
26253;NULL;Dalton;N;Wright;NULL;7371 Cali;NULL;Salem;Oregon;United States;97301;769-555-0175;27583;Partial High School;Skilled Manual;M;S;1;2;0;0;58371;6/03/2017;1;59.93;YES;14/09/2024;49;40-59
17379;NULL;Alexandra;M;Morgan;NULL;2650 Hamlet;NULL;Portland;Oregon;United States;97205;808-555-0111;35966;Partial College;Skilled Manual;F;S;0;1;0;0;52054;6/03/2017;0;49.23;NO;14/09/2024;26;24 -29
28811;NULL;Caleb;S;Phillips;NULL;2929 Marie Dr.;NULL;Imperial Beach;California;United States;91932;513-555-0150;34012;Graduate Degree;Skilled Manual;M;M;0;0;0;0;54386;6/03/2017;0;48.3;NO;14/09/2024;32;30-39
22802;NULL;Ann;A;Van;NULL;Erftplatz 727;NULL;Frankfurt;Bayern;Germany;91480;1 (11) 500 555-0117;27477;Partial High School;Manual;F;S;0;1;0;0;31185;6/03/2017;0;45.62;NO;14/09/2024;50;40-59
26978;NULL;Cassie;A;Sharma;NULL;7281 Running Springs Rd.;NULL;London;England;United Kingdom;EC1R 0DU;1 (11) 500 555-0195;34550;Bachelors;Management;F;M;1;1;0;0;107372;6/03/2017;1;50.6;YES;14/09/2024;30;30-39
21812;NULL;Adrian;NULL;Bailey;NULL;6894 Oeffler Ln.;NULL;Seattle;Washington;United States;98104;299-555-0129;26303;High School;Skilled Manual;M;M;1;2;1;2;56226;6/03/2017;1;53.13;YES;14/09/2024;53;40-59
23695;NULL;Elijah;NULL;Coleman;NULL;7960 Cedar Pointe Loop;NULL;Burlingame;California;United States;94010;810-555-0112;23968;Partial High School;Skilled Manual;M;S;1;2;0;1;54437;6/03/2017;0;48.45;NO;14/09/2024;59;40-59
16530;NULL;Priscilla;NULL;Chander;NULL;6140 Scenic Drive;NULL;London;England;United Kingdom;SW1P 2NU;1 (11) 500 555-0114;23302;Bachelors;Clerical;F;M;1;1;0;2;79081;6/03/2017;0;49.95;NO;14/09/2024;61;60+
17830;NULL;Carlos;NULL;Scott;NULL;40, place de la R?©publique;NULL;Dunkerque;Nord;France;59140;1 (11) 500 555-0143;30225;Partial College;Manual;M;M;1;0;0;2;29020;6/03/2017;0;45.33;NO;14/09/2024;42;40-59
22066;NULL;Paula;M;Munoz;NULL;3200 Sandalwood Dr;NULL;Berkeley;California;United States;94704;810-555-0167;33315;Graduate Degree;Professional;F;M;1;1;0;2;135130;6/03/2017;0;51.93;NO;14/09/2024;34;30-39
16479;NULL;Victoria;H;Brooks;NULL;6313 Collins Drive;NULL;Shawnee;British Columbia;Canada;V9B 5T2;127-555-0139;35194;Partial College;Clerical;F;S;0;2;0;0;86406;6/03/2017;0;51.85;NO;14/09/2024;28;24 -29
19946;NULL;Tamara;J;Raje;NULL;1682 Klier Drive;NULL;Leeds;England;United Kingdom;LE18;1 (11) 500 555-0142;24632;High School;Skilled Manual;F;S;1;2;0;1;55988;6/03/2017;1;51.05;YES;14/09/2024;57;40-59
17499;NULL;Marcus;NULL;Campbell;NULL;8819 Camino Norte;NULL;West Covina;California;United States;91791;911-555-0178;36669;Bachelors;Management;M;S;0;3;0;0;104679;6/03/2017;1;54.96;YES;14/09/2024;24;24 -29
23176;NULL;Jesse;A;Ward;NULL;6966 Eaker Way;NULL;San Carlos;California;United States;94070;579-555-0186;31899;Bachelors;Skilled Manual;M;M;1;1;0;2;60547;6/03/2017;1;48.89;YES;14/09/2024;37;30-39
21117;NULL;Bryant;K;Sara;NULL;65bis, boulevard Saint Germain;NULL;Saint Ouen;Loir et Cher;France;41100;1 (11) 500 555-0153;34843;Partial High School;Skilled Manual;M;S;0;1;0;0;55535;6/03/2017;0;49.82;NO;14/09/2024;29;24 -29
28468;NULL;Melody;NULL;Harrison;NULL;3526 Dover Way;NULL;Lancaster;England;United Kingdom;LA1 1LN;1 (11) 500 555-0152;27454;Partial College;Manual;F;M;1;0;0;2;25759;6/03/2017;0;45.42;NO;14/09/2024;50;40-59
12952;NULL;Jennifer;W;Hughes;NULL;9067 Argonne Drive;NULL;Lemon Grove;California;United States;91945;781-555-0160;32492;Bachelors;Skilled Manual;F;S;0;0;0;0;54995;6/03/2017;1;50.01;YES;14/09/2024;36;30-39
26161;NULL;Wayne;A;Raji;NULL;8989 Twincreek Ct.;NULL;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0159;29513;Partial College;Clerical;M;M;1;1;0;2;79692;6/03/2017;1;56.96;YES;14/09/2024;44;40-59
25443;NULL;Stacey;NULL;Huang;NULL;Curieweg 97;NULL;Berlin;Hessen;Germany;13441;1 (11) 500 555-0128;32315;Graduate Degree;Clerical;F;M;1;3;0;1;84139;6/03/2017;1;51.06;YES;14/09/2024;36;30-39
27775;NULL;Nina;R;Shen;NULL;Zollstr 68;NULL;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0123;32125;Bachelors;Clerical;F;S;0;3;0;0;83160;6/03/2017;1;54.62;YES;14/09/2024;37;30-39
15842;NULL;Haley;NULL;Gray;NULL;6885 Amending Drive;NULL;Spokane;Washington;United States;99202;676-555-0155;33616;Bachelors;Clerical;F;M;1;0;0;1;82534;6/03/2017;1;50.07;YES;14/09/2024;33;30-39
16057;NULL;Michele;NULL;Gomez;NULL;Zur Lindung 787;NULL;M?ºnchen;Nordrhein-Westfalen;Germany;80074;1 (11) 500 555-0133;27742;Partial College;Skilled Manual;F;M;1;1;0;1;52215;6/03/2017;1;47.96;YES;14/09/2024;49;40-59
26677;NULL;William;R;Johnson;NULL;5936 Rising Dawn Way;NULL;Los Angeles;California;United States;90012;194-555-0116;28070;Partial High School;Manual;M;M;1;0;1;2;31941;6/03/2017;0;57.23;NO;14/09/2024;48;40-59
15724;NULL;Roger;L;She;NULL;6679 Stanbridge Ct.;NULL;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0187;34456;Bachelors;Skilled Manual;M;S;0;1;0;0;62566;6/03/2017;0;53.73;NO;14/09/2024;30;30-39
12758;NULL;Stephanie;E;Ramirez;NULL;9491 Toyon Dr;NULL;Kirkland;Washington;United States;98033;187-555-0139;18274;Bachelors;Management;F;M;1;1;0;3;111486;6/03/2017;0;51.41;NO;14/09/2024;75;60+
18660;NULL;Cristina;A;Anand;NULL;8339 Auburn;NULL;Coronado;California;United States;92118;987-555-0197;28056;Partial College;Manual;F;M;1;1;1;1;32252;6/03/2017;1;46.92;YES;14/09/2024;48;40-59
